[e3] 
x-value,z-value,robots,orientation
-2.33845,1.25116,0,135, 
-2.33561,1.254,0,135, 
-2.33277,1.25685,0,135, 
-2.32992,1.25969,0,135, 
-2.32708,1.26253,0,135, 
-2.32424,1.26537,0,135, 
-2.3214,1.26821,0,135, 
-2.31855,1.27106,0,135, 
-2.31571,1.2739,0,135, 
-2.31287,1.27674,0,135, 
-2.31003,1.27958,0,135, 
-2.30719,1.28242,0,135, 
-2.30434,1.28527,0,135, 
-2.3015,1.28811,0,135, 
-2.29866,1.29095,0,135, 
-2.29582,1.29379,0,135, 
-2.29298,1.29663,0,135, 
-2.29013,1.29948,0,135, 
-2.28729,1.30232,0,135, 
-2.28445,1.30516,0,135, 
-2.28161,1.308,0,135, 
-2.27876,1.31084,0,135, 
-2.27592,1.31369,0,135, 
-2.27308,1.31653,0,135, 
-2.27024,1.31937,0,135, 
-2.2674,1.32221,0,135, 
-2.26455,1.32505,0,135, 
-2.26171,1.3279,0,135, 
-2.25887,1.33074,0,135, 
-2.25603,1.33358,0,135, 
-2.25319,1.33642,0,135, 
-2.25034,1.33926,0,135, 
-2.2475,1.34211,0,135, 
-2.24466,1.34495,0,135, 
-2.24182,1.34779,0,135, 
-2.23897,1.35063,0,135, 
-2.23613,1.35347,0,135, 
-2.23329,1.35632,0,135, 
-2.23045,1.35916,0,135, 
-2.22761,1.362,0,135, 
-2.22476,1.36484,0,135, 
-2.22192,1.36768,0,135, 
-2.21908,1.37052,0,135, 
-2.21624,1.37337,0,135, 
-2.2134,1.37621,0,135, 
-2.21055,1.37905,0,135, 
-2.20771,1.38189,0,135, 
-2.20487,1.38473,0,135, 
-2.20203,1.38758,0,135, 
-2.19918,1.39042,0,135, 
-2.19634,1.39326,0,135, 
-2.1935,1.3961,0,134.99, 
-2.19066,1.39894,0,134.99, 
-2.18781,1.40179,0,134.99, 
-2.18497,1.40463,0,134.99, 
-2.18213,1.40747,0,134.99, 
-2.17929,1.41031,0,135, 
-2.17645,1.41315,0,135, 
-2.1736,1.41599,0,135, 
-2.17076,1.41884,0,135, 
-2.16792,1.42168,0,135, 
-2.16508,1.42452,0,135, 
-2.16223,1.42736,0,135, 
-2.15939,1.4302,0,135, 
-2.15655,1.43305,0,135, 
-2.15371,1.43589,0,135, 
-2.15087,1.43873,0,135, 
-2.14802,1.44157,0,135, 
-2.14518,1.44441,0,135, 
-2.14234,1.44726,0,135, 
-2.1395,1.4501,0,135, 
-2.13665,1.45294,0,135, 
-2.13381,1.45578,0,135, 
-2.13097,1.45862,0,135, 
-2.12813,1.46146,0,135, 
-2.12529,1.46431,0,135, 
-2.12244,1.46715,0,135, 
-2.1196,1.46999,0,135, 
-2.11676,1.47283,0,135, 
-2.11392,1.47567,0,135, 
-2.11107,1.47852,0,134.99, 
-2.10823,1.48136,0,134.99, 
-2.10539,1.4842,0,134.99, 
-2.10255,1.48704,0,134.99, 
-2.0997,1.48988,0,134.99, 
-2.09686,1.49273,0,134.99, 
-2.09402,1.49557,0,134.99, 
-2.09118,1.49841,0,134.99, 
-2.08834,1.50125,0,134.99, 
-2.08549,1.50409,0,134.99, 
-2.08265,1.50693,0,135, 
-2.07981,1.50978,0,135, 
-2.07697,1.51262,0,135, 
-2.07412,1.51546,0,135, 
-2.07128,1.5183,0,135, 
-2.06844,1.52114,0,135, 
-2.0656,1.52398,0,135, 
-2.06276,1.52683,0,135, 
-2.05991,1.52967,0,135, 
-2.05707,1.53251,0,135, 
-2.05423,1.53535,0,135, 
-2.05139,1.53819,0,135, 
-2.04854,1.54104,0,135, 
-2.0457,1.54388,0,135, 
-2.04286,1.54672,0,135, 
-2.04002,1.54956,0,135, 
-2.03717,1.5524,0,135, 
-2.03433,1.55524,0,135, 
-2.03149,1.55809,0,134.99, 
-2.02865,1.56093,0,134.99, 
-2.02581,1.56377,0,134.99, 
-2.02296,1.56661,0,134.99, 
-2.02012,1.56945,0,134.99, 
-2.01728,1.5723,0,134.99, 
-2.01444,1.57514,0,134.99, 
-2.01159,1.57798,0,134.99, 
-2.00875,1.58082,0,134.99, 
-2.00591,1.58366,0,134.99, 
-2.00307,1.5865,0,134.99, 
-2.00022,1.58935,0,134.99, 
-1.99738,1.59219,0,134.99, 
-1.99454,1.59503,0,134.99, 
-1.9917,1.59787,0,134.99, 
-1.98885,1.60071,0,134.99, 
-1.98601,1.60355,0,134.99, 
-1.98317,1.6064,0,134.99, 
-1.98033,1.60924,0,135, 
-1.97749,1.61208,0,135, 
-1.97464,1.61492,0,135, 
-1.9718,1.61776,0,134.99, 
-1.96896,1.62061,0,134.99, 
-1.96612,1.62345,0,134.99, 
-1.96327,1.62629,0,134.99, 
-1.96043,1.62913,0,134.99, 
-1.95759,1.63197,0,134.99, 
-1.95475,1.63481,0,134.99, 
-1.9519,1.63766,0,134.99, 
-1.94906,1.6405,0,134.99, 
-1.94622,1.64334,0,134.99, 
-1.94338,1.64618,0,134.99, 
-1.94053,1.64902,0,134.99, 
-1.93769,1.65186,0,134.99, 
-1.93485,1.65471,0,134.99, 
-1.93201,1.65755,0,134.99, 
-1.92916,1.66039,0,134.99, 
-1.92632,1.66323,0,134.99, 
-1.92348,1.66607,0,134.99, 
-1.92064,1.66891,0,134.99, 
-1.91779,1.67176,0,134.99, 
-1.91495,1.6746,0,134.99, 
-1.91211,1.67744,0,134.99, 
-1.90927,1.68028,0,134.99, 
-1.90643,1.68312,0,134.99, 
-1.90358,1.68596,0,134.99, 
-1.90074,1.68881,0,134.99, 
-1.8979,1.69165,0,134.99, 
-1.89506,1.69449,0,134.99, 
-1.89221,1.69733,0,134.99, 
-1.88937,1.70017,0,134.99, 
-1.88653,1.70301,0,134.99, 
-1.88369,1.70586,0,134.99, 
-1.88084,1.7087,0,134.99, 
-1.878,1.71154,0,134.99, 
-1.87516,1.71438,0,134.99, 
-1.87232,1.71722,0,134.99, 
-1.86947,1.72007,0,134.99, 
-1.86663,1.72291,0,134.99, 
-1.86379,1.72575,0,134.99, 
-1.86095,1.72859,0,134.99, 
-1.8581,1.73143,0,134.99, 
-1.85526,1.73427,0,134.99, 
-1.85242,1.73712,0,134.99, 
-1.84958,1.73996,0,134.99, 
-1.84673,1.7428,0,134.99, 
-1.84389,1.74564,0,134.99, 
-1.84105,1.74848,0,134.99, 
-1.83821,1.75132,0,134.99, 
-1.83536,1.75417,0,134.99, 
-1.83252,1.75701,0,134.99, 
-1.82968,1.75985,0,134.99, 
-1.82684,1.76269,0,134.99, 
-1.82399,1.76553,0,134.99, 
-1.82115,1.76837,0,134.99, 
-1.81831,1.77121,0,134.99, 
-1.81547,1.77406,0,134.99, 
-1.81262,1.7769,0,134.99, 
-1.80978,1.77974,0,134.99, 
-1.80694,1.78258,0,134.99, 
-1.8041,1.78542,0,134.99, 
-1.80125,1.78826,0,134.99, 
-1.79841,1.79111,0,134.99, 
-1.79557,1.79395,0,134.99, 
-1.79273,1.79679,0,134.99, 
-1.78988,1.79963,0,134.99, 
-1.78704,1.80247,0,134.99, 
-1.7842,1.80531,0,134.99, 
-1.78136,1.80816,0,134.99, 
-1.77851,1.811,0,134.99, 
-1.77567,1.81384,0,134.99, 
-1.77283,1.81668,0,134.99, 
-1.76999,1.81952,0,134.99, 
-1.76714,1.82236,0,134.99, 
-1.7643,1.82521,0,134.99, 
-1.76146,1.82805,0,134.99, 
-1.75862,1.83089,0,134.99, 
-1.75577,1.83373,0,134.99, 
-1.75293,1.83657,0,134.99, 
-1.75009,1.83941,0,134.99, 
-1.74725,1.84226,0,134.99, 
-1.7444,1.8451,0,134.99, 
-1.74156,1.84794,0,134.99, 
-1.73872,1.85078,0,134.99, 
-1.73588,1.85362,0,134.99, 
-1.73303,1.85646,0,134.99, 
-1.73019,1.8593,0,134.99, 
-1.72735,1.86215,0,134.99, 
-1.72451,1.86499,0,134.99, 
-1.72166,1.86783,0,134.99, 
-1.71882,1.87067,0,134.99, 
-1.71598,1.87351,0,134.99, 
-1.71314,1.87635,0,134.99, 
-1.71029,1.87919,0,134.99, 
-1.70745,1.88204,0,134.99, 
-1.70461,1.88488,0,134.99, 
-1.70177,1.88772,0,134.99, 
-1.69892,1.89056,0,134.99, 
-1.69608,1.8934,0,134.99, 
-1.69324,1.89624,0,134.99, 
-1.6904,1.89909,0,134.99, 
-1.68755,1.90193,0,134.99, 
-1.68471,1.90477,0,134.99, 
-1.68187,1.90761,0,134.99, 
-1.67903,1.91045,0,134.99, 
-1.67618,1.91329,0,134.99, 
-1.67334,1.91614,0,134.99, 
-1.6705,1.91898,0,134.99, 
-1.66766,1.92182,0,134.99, 
-1.66481,1.92466,0,134.99, 
-1.66197,1.9275,0,134.99, 
-1.65913,1.93034,0,134.99, 
-1.65628,1.93318,0,134.99, 
-1.65344,1.93603,0,134.99, 
-1.6506,1.93887,0,134.99, 
-1.64776,1.94171,0,134.99, 
-1.64491,1.94455,0,134.99, 
-1.64207,1.94739,0,134.99, 
-1.63923,1.95023,0,134.99, 
-1.63639,1.95308,0,134.99, 
-1.63354,1.95592,0,134.99, 
-1.6307,1.95876,0,134.99, 
-1.62786,1.9616,0,134.99, 
-1.62502,1.96444,0,134.99, 
-1.62217,1.96728,0,134.99, 
-1.61933,1.97012,0,134.99, 
-1.61649,1.97297,0,134.99, 
-1.61365,1.97581,0,134.99, 
-1.6108,1.97865,0,134.99, 
-1.60796,1.98149,0,134.99, 
-1.60512,1.98433,0,134.99, 
-1.60228,1.98717,0,134.99, 
-1.59943,1.99002,0,134.99, 
-1.59659,1.99286,0,134.99, 
-1.59375,1.9957,0,134.99, 
-1.59091,1.99854,0,134.99, 
-1.58806,2.00138,0,134.99, 
-1.58522,2.00422,0,134.99, 
-1.58238,2.00706,0,134.99, 
-1.57953,2.00991,0,134.99, 
-1.57669,2.01275,0,134.99, 
-1.57385,2.01559,0,134.99, 
-1.57101,2.01843,0,134.99, 
-1.56816,2.02127,0,134.99, 
-1.56532,2.02411,0,134.99, 
-1.56248,2.02695,0,134.99, 
-1.55964,2.0298,0,134.99, 
-1.55679,2.03264,0,134.99, 
-1.55395,2.03548,0,134.99, 
