[e3] 
x-value,z-value,robots,orientation
-0.0462166,-0.0897824,0,0.01, 
-0.046216,-0.0938015,0,0.01, 
-0.0462154,-0.0978207,0,0.01, 
-0.0462148,-0.10184,0,0.01, 
-0.0462142,-0.105859,0,0.01, 
-0.0462135,-0.109878,0,0.01, 
-0.0462128,-0.113898,0,0.01, 
-0.0462121,-0.117917,0,0.01, 
-0.0462114,-0.121936,0,0.01, 
-0.0462107,-0.125955,0,0.01, 
-0.04621,-0.129975,0,0.01, 
-0.0462093,-0.133994,0,0.01, 
-0.0462087,-0.138013,0,0.01, 
-0.046208,-0.142033,0,0.01, 
-0.0462074,-0.146052,0,0.01, 
-0.0462069,-0.150071,0,0.01, 
-0.0462064,-0.15409,0,0.01, 
-0.0462059,-0.15811,0,0.01, 
-0.0462054,-0.162129,0,0.01, 
-0.046205,-0.166148,0,0, 
-0.0462047,-0.170167,0,0, 
-0.0462043,-0.174186,0,0, 
-0.046204,-0.178206,0,0, 
-0.0462037,-0.182225,0,0, 
-0.0462033,-0.186244,0,0, 
-0.046203,-0.190263,0,0, 
-0.0462027,-0.194282,0,0, 
-0.0462023,-0.198301,0,0, 
-0.046202,-0.20232,0,0.01, 
-0.0462016,-0.206339,0,0.01, 
-0.0462011,-0.210359,0,0.01, 
-0.0462006,-0.214378,0,0.01, 
-0.0462001,-0.218397,0,0.01, 
-0.0461996,-0.222416,0,0.01, 
-0.046199,-0.226435,0,0.01, 
-0.0461983,-0.230454,0,0.01, 
-0.0461977,-0.234474,0,0.01, 
-0.046197,-0.238493,0,0.01, 
-0.0461963,-0.242512,0,0.01, 
-0.0461956,-0.246531,0,0.01, 
-0.0461949,-0.250551,0,0.01, 
-0.0461942,-0.25457,0,0.01, 
-0.0461935,-0.258589,0,0.01, 
-0.0461928,-0.262608,0,0.01, 
-0.0461922,-0.266628,0,0.01, 
-0.0461916,-0.270647,0,0.01, 
-0.046191,-0.274666,0,0.01, 
-0.0461905,-0.278686,0,0.01, 
-0.04619,-0.282705,0,0.01, 
-0.0461895,-0.286724,0,0.01, 
-0.0461891,-0.290743,0,0, 
-0.0461887,-0.294763,0,0, 
-0.0461884,-0.298782,0,0, 
-0.046188,-0.302801,0,0, 
-0.0461877,-0.30682,0,0, 
-0.0461874,-0.310839,0,0, 
-0.0461871,-0.314858,0,0, 
-0.0461867,-0.318877,0,0, 
-0.0461864,-0.322897,0,0, 
-0.046186,-0.326916,0,0, 
-0.0461856,-0.330935,0,0.01, 
-0.0461852,-0.334954,0,0.01, 
-0.0461848,-0.338973,0,0.01, 
-0.0461843,-0.342992,0,0.01, 
-0.0461837,-0.347011,0,0.01, 
-0.0461831,-0.35103,0,0.01, 
-0.0461825,-0.35505,0,0.01, 
-0.0461819,-0.359069,0,0.01, 
-0.0461812,-0.363088,0,0.01, 
-0.0461805,-0.367107,0,0.01, 
-0.0461798,-0.371127,0,0.01, 
-0.0461791,-0.375146,0,0.01, 
-0.0461784,-0.379165,0,0.01, 
-0.0461777,-0.383184,0,0.01, 
-0.046177,-0.387204,0,0.01, 
-0.0461764,-0.391223,0,0.01, 
-0.0461757,-0.395242,0,0.01, 
-0.0461752,-0.399262,0,0.01, 
-0.0461746,-0.403281,0,0.01, 
-0.0461741,-0.4073,0,0.01, 
-0.0461736,-0.411319,0,0.01, 
-0.0461732,-0.415339,0,0.01, 
-0.0461728,-0.419358,0,0, 
-0.0461725,-0.423377,0,0, 
-0.0461721,-0.427396,0,0, 
-0.0461718,-0.431415,0,0, 
-0.0461715,-0.435434,0,0, 
-0.0461711,-0.439454,0,0, 
-0.0461708,-0.443473,0,0, 
-0.0461705,-0.447492,0,0, 
-0.0461701,-0.451511,0,0, 
-0.0461697,-0.45553,0,0.01, 
-0.0461693,-0.459549,0,0.01, 
-0.0461689,-0.463568,0,0.01, 
-0.0461684,-0.467587,0,0.01, 
-0.0461679,-0.471607,0,0.01, 
-0.0461673,-0.475626,0,0.01, 
-0.0461667,-0.479645,0,0.01, 
-0.0461661,-0.483664,0,0.01, 
-0.0461654,-0.487683,0,0.01, 
-0.0461647,-0.491703,0,0.01, 
-0.046164,-0.495722,0,0.01, 
-0.0461633,-0.499741,0,0.01, 
-0.0461626,-0.50376,0,0.01, 
-0.0461619,-0.50778,0,0.01, 
-0.0461612,-0.511799,0,0.01, 
-0.0461606,-0.515818,0,0.01, 
-0.0461599,-0.519838,0,0.01, 
-0.0461593,-0.523857,0,0.01, 
-0.0461588,-0.527876,0,0.01, 
-0.0461582,-0.531895,0,0.01, 
-0.0461578,-0.535915,0,0.01, 
-0.0461573,-0.539934,0,0.01, 
-0.0461569,-0.543953,0,0, 
-0.0461566,-0.547972,0,0, 
-0.0461562,-0.551991,0,0, 
-0.0461559,-0.556011,0,0, 
-0.0461556,-0.56003,0,0, 
-0.0461552,-0.564049,0,0, 
-0.0461549,-0.568068,0,0, 
-0.0461546,-0.572087,0,0, 
-0.0461542,-0.576106,0,0, 
-0.0461539,-0.580125,0,0.01, 
-0.0461535,-0.584144,0,0.01, 
-0.046153,-0.588164,0,0.01, 
-0.0461526,-0.592183,0,0.01, 
-0.0461521,-0.596202,0,0.01, 
-0.0461515,-0.600221,0,0.01, 
-0.0461509,-0.60424,0,0.01, 
-0.0461503,-0.608259,0,0.01, 
-0.0461496,-0.612279,0,0.01, 
-0.0461489,-0.616298,0,0.01, 
-0.0461483,-0.620317,0,0.01, 
-0.0461476,-0.624336,0,0.01, 
-0.0461469,-0.628356,0,0.01, 
-0.0461462,-0.632375,0,0.01, 
-0.0461455,-0.636394,0,0.01, 
-0.0461448,-0.640413,0,0.01, 
-0.0461442,-0.644433,0,0.01, 
-0.0461435,-0.648452,0,0.01, 
-0.046143,-0.652471,0,0.01, 
-0.0461424,-0.656491,0,0.01, 
-0.0461419,-0.66051,0,0.01, 
-0.0461415,-0.664529,0,0.01, 
-0.0461411,-0.668548,0,0, 
-0.0461407,-0.672568,0,0, 
-0.0461403,-0.676587,0,0, 
-0.04614,-0.680606,0,0, 
-0.0461397,-0.684625,0,0, 
-0.0461394,-0.688644,0,0, 
-0.046139,-0.692663,0,0, 
-0.0461387,-0.696682,0,0, 
-0.0461384,-0.700702,0,0, 
-0.046138,-0.704721,0,0, 
-0.0461376,-0.70874,0,0.01, 
-0.0461372,-0.712759,0,0.01, 
-0.0461368,-0.716778,0,0.01, 
-0.0461363,-0.720797,0,0.01, 
-0.0461357,-0.724816,0,0.01, 
-0.0461351,-0.728835,0,0.01, 
-0.0461345,-0.732855,0,0.01, 
-0.0461339,-0.736874,0,0.01, 
-0.0461332,-0.740893,0,0.01, 
-0.0461325,-0.744912,0,0.01, 
-0.0461318,-0.748932,0,0.01, 
-0.0461311,-0.752951,0,0.01, 
-0.0461304,-0.75697,0,0.01, 
-0.0461297,-0.760989,0,0.01, 
-0.0461291,-0.765009,0,0.01, 
-0.0461284,-0.769028,0,0.01, 
-0.0461278,-0.773047,0,0.01, 
-0.0461272,-0.777067,0,0.01, 
-0.0461266,-0.781086,0,0.01, 
-0.0461261,-0.785105,0,0.01, 
-0.0461257,-0.789124,0,0.01, 
-0.0461252,-0.793144,0,0.01, 
-0.0461248,-0.797163,0,0, 
-0.0461245,-0.801182,0,0, 
-0.0461241,-0.805201,0,0, 
-0.0461238,-0.80922,0,0, 
-0.0461235,-0.813239,0,0, 
-0.0461232,-0.817259,0,0, 
-0.0461228,-0.821278,0,0, 
-0.0461225,-0.825297,0,0, 
-0.0461222,-0.829316,0,0, 
-0.0461218,-0.833335,0,0.01, 
-0.0461214,-0.837354,0,0.01, 
-0.046121,-0.841373,0,0.01, 
-0.0461205,-0.845392,0,0.01, 
-0.04612,-0.849412,0,0.01, 
-0.0461194,-0.853431,0,0.01, 
-0.0461188,-0.85745,0,0.01, 
-0.0461182,-0.861469,0,0.01, 
-0.0461175,-0.865488,0,0.01, 
-0.0461168,-0.869508,0,0.01, 
-0.0461161,-0.873527,0,0.01, 
-0.0461154,-0.877546,0,0.01, 
-0.0461147,-0.881565,0,0.01, 
-0.046114,-0.885585,0,0.01, 
-0.0461133,-0.889604,0,0.01, 
-0.0461127,-0.893623,0,0.01, 
-0.046112,-0.897643,0,0.01, 
-0.0461114,-0.901662,0,0.01, 
-0.0461109,-0.905681,0,0.01, 
-0.0461103,-0.9097,0,0.01, 
-0.0461099,-0.91372,0,0.01, 
-0.0461094,-0.917739,0,0.01, 
-0.046109,-0.921758,0,0, 
-0.0461086,-0.925777,0,0, 
-0.0461083,-0.929796,0,0, 
-0.046108,-0.933816,0,0, 
-0.0461077,-0.937835,0,0, 
-0.0461073,-0.941854,0,0, 
-0.046107,-0.945873,0,0, 
-0.0461067,-0.949892,0,0, 
-0.0461063,-0.953911,0,0, 
-0.046106,-0.95793,0,0.01, 
-0.0461056,-0.961949,0,0.01, 
